ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
161117.SZ,易基永旭,易方达基金,中国工商银行,债券型,20120619,,20120718,20120604,,16.8531,0.7,0.2,,1.0,0.1,,两年期银行定期存款收益率(税前)+0.5%,L,债券型,契约型开放式,,20140619,20140619,E
510420.SH,180EWETF,景顺长城基金,中国银行,股票型,20120612,20181026,20120709,20120502,20191108,12.7046,0.5,0.1,,1.0,0.1,,上证180等权重指数,D,被动指数型,契约型开放式,,20120709,20120709,E
150088.SZ,金鹰500A,金鹰基金,交通银行,股票型,20120605,20160824,20120703,20120423,20160824,0.2566,1.0,0.22,,1.0,5.0,,中证500指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120703,,E
150089.SZ,金鹰500B,金鹰基金,交通银行,股票型,20120605,20160824,20120703,20120423,20160824,0.2566,1.0,0.22,,1.0,5.0,,中证500指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120703,,E
150080.SZ,双佳B,国联安基金,中国光大银行,债券型,20120604,20150603,20120822,20120507,20150604,4.9197,0.7,0.2,3.0,1.0,5.0,,中债综合指数,D,债券型,契约型封闭式,,20120822,,E
163821.SZ,中银300E,中银基金,招商银行,股票型,20120517,,20120713,20120409,,14.908,0.75,0.15,,1.0,0.1,,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,L,被动指数型,契约型开放式,,20120713,20120713,E
160128.SZ,南方金利,南方基金,中国工商银行,债券型,20120517,,20120716,20120411,,9.5365,0.6,0.18,,1.0,0.1,,三年期定期存款收益率(税后),L,债券型,契约型开放式,,20150518,20150518,E
150098.SZ,同庆800A,长盛基金,中国建设银行,股票型,20120512,20150520,20120531,20120515,20150521,15.6875,1.0,0.22,3.0,1.0,5.0,,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120531,,E
150099.SZ,同庆800B,长盛基金,中国建设银行,股票型,20120512,20150520,20120531,20120515,20150521,23.5313,1.0,0.22,3.0,1.0,5.0,,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120531,,E
150086.SZ,中小板B,申万菱信基金,中国农业银行,股票型,20120508,20170508,20120528,20120405,20170508,0.8251,1.0,0.22,5.0,1.0,5.0,,中小板指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20120528,,E
150085.SZ,中小板A,申万菱信基金,中国农业银行,股票型,20120508,20170508,20120528,20120405,20170508,0.8251,1.0,0.22,5.0,1.0,5.0,,中小板指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20120528,,E
150077.SZ,浙商进取,浙商基金,华夏银行,股票型,20120507,20180819,20120713,20120328,20180813,0.0914,1.0,0.22,,1.0,5.0,,沪深300指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120713,,E
150076.SZ,浙商稳健,浙商基金,华夏银行,股票型,20120507,20180819,20120713,20120328,20180813,0.0914,1.0,0.22,,1.0,5.0,,沪深300指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120713,,E
165516.SZ,信诚周期,中信保诚基金,中国银行,混合型,20120507,,20121105,20120314,,3.0849,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20120621,20120621,E
150084.SZ,深证100B,广发基金,中国建设银行,股票型,20120507,,20120612,20120327,,1.1059,1.0,0.22,,1.0,5.0,,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20120612,,E
150083.SZ,深证100A,广发基金,中国建设银行,股票型,20120507,,20120612,20120327,,1.1059,1.0,0.22,,1.0,5.0,,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20120612,,E
161019.SZ,富国天锋,富国基金,中国建设银行,债券型,20120507,,20120628,20120405,,9.4578,0.6,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20150507,20150507,E
159919.SZ,300ETF,嘉实基金,中国银行,股票型,20120507,,20120528,20120405,,193.3331,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20120528,20120528,E
150082.SZ,信达利B,信达澳银基金,中国建设银行,债券型,20120507,20150506,20120716,20120416,20150507,0.9124,0.7,0.2,3.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20120716,,E
510300.SH,300ETF,华泰柏瑞基金,中国工商银行,股票型,20120504,,20120528,20120405,,329.6863,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20120528,20120528,E
160216.SZ,国泰商品,国泰基金,中国建设银行,股票型,20120503,,20150407,20120326,,3.0929,1.5,0.35,,1.0,0.1,,国泰大宗商品配置指数(全收益指数),L,股票型,契约型开放式,,20120606,20120606,E
150079.SZ,通利债B,银河基金,北京银行,债券型,20120425,20140424,20120608,20120315,20140425,7.611,0.7,0.2,2.0,1.0,5.0,,中债综合全价指数,D,债券型,契约型封闭式,,20120608,,E
150087.SZ,信用B,中欧基金,邮储银行,债券型,20120416,20150415,20130227,20120326,20150416,2.2071,0.7,0.2,3.0,1.0,5.0,,中债综合(全价)指数,D,债券型,契约型封闭式,,20130227,,E
150081.SZ,双盈B,中信保诚基金,中国银行,债券型,20120413,20150410,20120712,20120326,20150413,1.0932,0.7,0.2,3.0,1.0,5.0,,中信标普全债指数收益率,D,债券型,契约型封闭式,,20120712,,E
510410.SH,资源ETF,博时基金,中国建设银行,股票型,20120410,,20120511,20120305,,9.1026,0.5,0.1,,1.0,0.1,,上证自然资源指数收益率,L,被动指数型,契约型开放式,,20120511,20120511,E
163412.SZ,兴全轻资,兴全基金,招商银行,混合型,20120405,,20120531,20120227,,9.9393,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型开放式,,20120531,20120531,E
160416.SZ,石油基金,华安基金,中国建设银行,股票型,20120329,,20120502,20120227,,5.2906,1.0,0.28,,1.0,0.1,,标普全球石油净总收益指数收益率(S&P Global Oil Index Net Total Return),L,被动指数型,契约型开放式,,20120502,20120502,E
150073.SZ,诺安稳健,诺安基金,中国银行,股票型,20120329,20190530,20120427,20120227,20190529,0.3639,1.0,0.2,,1.0,0.1,,中证创业成长指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120427,,E
150075.SZ,诺安进取,诺安基金,中国银行,股票型,20120329,20190530,20120427,20120227,20190529,0.5459,1.0,0.2,,1.0,0.1,,中证创业成长指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120427,,E
150071.SZ,盛世A,中欧基金,广发银行,股票型,20120329,20150327,20120427,20120215,20150330,0.1297,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,D,股票型,契约型封闭式,,20120427,,E
150072.SZ,盛世B,中欧基金,广发银行,股票型,20120329,20150327,20120427,20120215,20150330,0.1297,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,D,股票型,契约型封闭式,,20120427,,E
150069.SZ,双力A,国联安基金,中国建设银行,股票型,20120323,20150320,20120416,20120220,20150323,1.7914,1.0,0.22,3.0,1.0,0.1,,中小板综指收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120416,,E
150070.SZ,双力B,国联安基金,中国建设银行,股票型,20120323,20150320,20120416,20120220,20150323,1.7914,1.0,0.22,3.0,1.0,0.1,,中小板综指收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120416,,E
159918.SZ,中创400,嘉实基金,中国工商银行,股票型,20120322,,20120511,20120220,,2.8656,0.5,0.1,,1.0,0.1,,中创400指数,L,被动指数型,契约型开放式,,20120511,20120511,E
159917.SZ,中小成长,国泰基金,中国银行,股票型,20120315,20150826,20120406,20120130,20150827,3.4513,0.5,0.1,,1.0,0.1,,中小板300成长指数,D,被动指数型,契约型开放式,,20120406,20120406,E
150050.SZ,消费进取,南方基金,中国工商银行,股票型,20120313,,20120425,20120207,,3.7613,1.5,0.25,,1.0,0.1,,中证内地消费主题指数*80%+上证国债指数*20%,L,股票型,契约型封闭式,,20120425,,E
150049.SZ,消费收益,南方基金,中国工商银行,股票型,20120313,,20120425,20120207,,3.7613,1.5,0.25,,1.0,0.1,,中证内地消费主题指数*80%+上证国债指数*20%,L,股票型,契约型封闭式,,20120425,,E
163819.SZ,中银信用,中银基金,中信银行,债券型,20120312,,20120718,20120130,,22.0776,0.7,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,L,债券型,契约型开放式,,20150312,20150312,E
150078.SZ,回报B,金鹰基金,邮储银行,债券型,20120309,20150306,20120328,20120220,20150309,1.4654,0.7,0.2,3.0,1.0,5.0,,中国债券综合指数(财富)增长率,D,债券型,契约型封闭式,,20120328,,E
161614.SZ,融通添利,融通基金,中国工商银行,债券型,20120301,,20120406,20120116,,12.8176,0.6,0.2,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20140303,20140303,E
150068.SZ,双翼B,诺德基金,华夏银行,债券型,20120216,20150213,20120423,20120109,20150216,1.3458,0.7,0.2,3.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20120423,,E
150051.SZ,沪深300A,中信保诚基金,中国建设银行,股票型,20120201,,20120217,20111221,,0.8334,1.0,0.22,,1.0,0.1,,沪深300指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20120217,,E
150052.SZ,沪深300B,中信保诚基金,中国建设银行,股票型,20120201,,20120217,20111221,,0.8334,1.0,0.22,,1.0,0.1,,沪深300指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20120217,,E
150055.SZ,500A,工银瑞信基金,中国银行,股票型,20120131,20200217,20120330,20111226,20200217,0.0767,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120330,,E
150056.SZ,500B,工银瑞信基金,中国银行,股票型,20120131,20200217,20120330,20111226,20200217,0.1151,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120330,,E
150057.SZ,中小300A,长城基金,中国建设银行,股票型,20120130,20180812,20120221,20111219,20180806,0.1846,1.0,0.22,,1.0,0.1,,中小板300(价格)指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120221,,E
150058.SZ,中小300B,长城基金,中国建设银行,股票型,20120130,20180812,20120221,20111219,20180806,0.2769,1.0,0.22,,1.0,0.1,,中小板300(价格)指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120221,,E
150067.SZ,互利B,国泰基金,中国建设银行,债券型,20111229,,20120117,20111205,,5.397,0.7,0.2,,1.0,0.1,,中证全债指数收益率,L,债券型,契约型封闭式,,20120117,,E
150066.SZ,互利A,国泰基金,中国建设银行,债券型,20111229,,20120117,20111205,,5.397,0.7,0.2,,1.0,0.1,,中证全债指数收益率,L,债券型,契约型封闭式,,20120117,,E
165513.SZ,信诚商品,中信保诚基金,中国银行,混合型,20111220,,20120113,20111109,,2.9485,1.75,0.3,,1.0,0.1,,标准普尔高盛商品总收益指数(S&P GSCI Commodity Total Return Index),L,混合型,契约型开放式,,20120109,20120109,E
150062.SZ,浦银增A,浦银安盛基金,上海银行,债券型,20111213,20141212,20120309,20111107,20141215,6.341,0.7,0.2,3.0,1.0,0.1,,中信标普全债指数,D,债券型,契约型封闭式,,20120309,,E
161219.SZ,国投产业,国投瑞银基金,中国建设银行,混合型,20111213,,20120116,20111110,,6.5004,1.5,0.25,,1.0,0.1,,中证新兴产业指数*55%+中债总指数*45%,L,灵活配置型,契约型开放式,,20120116,20120116,E
150063.SZ,浦银增B,浦银安盛基金,上海银行,债券型,20111213,20141212,20120309,20111107,20141215,2.7176,0.7,0.2,3.0,1.0,0.1,,中信标普全债指数,D,债券型,契约型封闭式,,20120309,,E
150061.SZ,丰泽B,鹏华基金,邮储银行,债券型,20111208,20141205,20111226,20111102,20141208,9.0009,0.7,0.2,3.0,1.0,0.1,,中债总指数收益率,D,债券型,契约型封闭式,,20111226,,E
150060.SZ,资源B级,银华基金,中国银行,股票型,20111208,,20111221,20111107,,1.4375,1.0,0.2,,1.0,0.1,,中证内地资源主题指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20111221,,E
150059.SZ,资源A级,银华基金,中国银行,股票型,20111208,,20111221,20111107,,0.9583,1.0,0.2,,1.0,0.1,,中证内地资源主题指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20111221,,E
150064.SZ,同瑞A,长盛基金,中国农业银行,股票型,20111206,,20120112,20111107,,6.232,0.75,0.15,,1.0,0.1,,中证200指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20120112,,E
150065.SZ,同瑞B,长盛基金,中国农业银行,股票型,20111206,,20120112,20111107,,6.232,0.75,0.15,,1.0,0.1,,中证200指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20120112,,E
150053.SZ,泰达500A,泰达宏利基金,中国银行,股票型,20111201,20191105,20111222,20111024,20191104,1.1119,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111222,,E
150054.SZ,泰达500B,泰达宏利基金,中国银行,股票型,20111201,20191105,20111222,20111024,20191104,0.7413,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111222,,E
150046.SZ,丰利B,天弘基金,邮储银行,债券型,20111123,20141121,20120220,20111024,20141124,4.8364,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20120220,,E
161017.SZ,富国500,富国基金,中国农业银行,股票型,20111012,,20111021,20110909,,4.5549,1.0,0.15,,1.0,0.1,,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",L,增强指数型,契约型开放式,,20111021,20111021,E
162411.SZ,华宝油气,华宝基金,中国建设银行,股票型,20110929,,20120608,20110905,,3.7324,1.0,0.28,,1.0,0.1,,标普石油天然气上游股票指数(全收益指数),L,被动指数型,契约型开放式,,20111025,20111025,E
150047.SZ,消费A,银华基金,中国建设银行,混合型,20110928,20191226,20111021,20110905,20191226,0.1903,2.0,0.35,,1.0,0.1,,中证内地消费主题指数收益率*80%+中国债券总指数收益率*20%,D,混合型,契约型封闭式,,20111021,,E
150048.SZ,消费B,银华基金,中国建设银行,混合型,20110928,20191226,20111021,20110905,20191226,0.761,2.0,0.35,,1.0,0.1,,中证内地消费主题指数收益率*80%+中国债券总指数收益率*20%,D,混合型,契约型封闭式,,20111021,,E
163208.SZ,诺安油气,诺安基金,招商银行,股票型,20110927,,20150217,20110829,,9.5103,1.5,0.35,,1.0,0.1,,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),L,股票型,契约型开放式,,20111110,20111110,E
160125.SZ,南方香港,南方基金,中国农业银行,股票型,20110926,,20111101,20110825,,2.9984,1.6,0.3,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,L,股票型,契约型开放式,,20111101,20111101,E
159913.SZ,深价值,交银施罗德基金,中国农业银行,股票型,20110922,,20111025,20110829,,3.3233,0.5,0.1,,1.0,0.1,,深证300价值价格指数,L,被动指数型,契约型开放式,,20111025,20111025,E
164606.SZ,信用增利,华泰柏瑞基金,中国银行,债券型,20110922,,20111212,20110725,,2.1195,0.3,0.1,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20140922,20140922,E
159915.SZ,创业板,易方达基金,中国工商银行,股票型,20110920,,20111209,20110815,,5.6168,0.5,0.1,,1.0,0.1,,创业板指数,L,被动指数型,契约型开放式,,20111209,20111209,E
159912.SZ,深300ETF,汇添富基金,中国工商银行,股票型,20110916,,20111124,20110815,,5.2155,0.5,0.1,,1.0,0.1,,深证300指数,L,被动指数型,契约型开放式,,20111124,20111124,E
510290.SH,380ETF,南方基金,中国建设银行,股票型,20110916,,20111108,20110822,,3.3045,0.5,0.1,,1.0,0.1,,上证380指数,L,被动指数型,契约型开放式,,20111108,20111108,E
159916.SZ,深F60,建信基金,中国民生银行,股票型,20110908,,20111024,20110808,,3.8923,0.5,0.1,,1.0,0.1,,深证基本面60指数收益率,L,被动指数型,契约型开放式,,20111024,20111024,E
159911.SZ,民营ETF,鹏华基金,中国建设银行,股票型,20110902,,20111014,20110727,,5.6855,0.5,0.1,,1.0,0.1,,深证民营价格指数,L,被动指数型,契约型开放式,,20111014,20111014,E
160415.SZ,华安量化,华安基金,中国银行,混合型,20110902,,20111018,20110801,,6.0804,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20111018,20111018,E
150045.SZ,增利B,海富通基金,中国建设银行,债券型,20110901,20140829,20111128,20110725,20140901,0.441,0.7,0.2,3.0,1.0,0.1,,中证全债指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20111128,,E
150044.SZ,增利A,海富通基金,中国建设银行,债券型,20110901,20140829,20111128,20110725,20140901,1.7641,0.7,0.2,3.0,1.0,0.1,,中证全债指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20111128,,E
164701.SZ,添富贵金,汇添富基金,中国工商银行,股票型,20110831,,20120301,20110725,,6.1481,1.0,0.26,,1.0,0.1,,伦敦金价格收益率(折成人民币后),L,股票型,契约型开放式,,20110922,20110922,E
162712.SZ,广发聚利,广发基金,中国建设银行,债券型,20110805,,20111027,20110704,,3.3575,0.6,0.2,,1.0,0.1,,中证全债指数收益率,L,债券型,契约型开放式,,20140805,20140805,E
510280.SH,成长ETF,华宝基金,中国银行,股票型,20110804,20181127,20111018,20110704,20190930,8.2175,0.5,0.1,,1.0,0.1,,上证180成长指数,D,被动指数型,契约型开放式,,20111018,20111018,E
160719.SZ,嘉实黄金,嘉实基金,中国工商银行,股票型,20110804,,20120210,20110704,,5.6803,1.0,0.26,,1.0,0.1,,伦敦金价格(汇率调整后),L,股票型,契约型开放式,,20110915,20110915,E
165512.SZ,信诚机遇,中信保诚基金,中国建设银行,混合型,20110801,,20110916,20110629,,4.2422,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20110916,20110916,E
159910.SZ,深F120,嘉实基金,中国银行,股票型,20110801,,20110927,20110701,,4.8591,0.5,0.1,,1.0,0.1,,深证基本面120指数,L,被动指数型,契约型开放式,,20110927,20110927,E
161217.SZ,国投资源,国投瑞银基金,中国工商银行,股票型,20110721,,20110829,20110620,,7.2639,0.6,0.13,,1.0,0.1,,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110829,20110829,E
159909.SZ,深TMT,招商基金,中国银行,股票型,20110627,,20110901,20110516,,3.472,0.5,0.1,,1.0,0.1,,深证TMT50指数,L,被动指数型,契约型开放式,,20110901,20110901,E
150042.SZ,利鑫B,长信基金,邮储银行,债券型,20110624,20160624,20110923,20110608,20160624,2.121,0.7,0.2,5.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20110923,,E
150040.SZ,鼎利B,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E
165311.SZ,建信信用,建信基金,交通银行,债券型,20110616,,20110909,20110516,,7.6126,0.7,0.2,,1.0,0.1,,中国债券总指数收益率,L,债券型,契约型开放式,,20140616,20140616,E
510270.SH,国企ETF,中银基金,招商银行,股票型,20110616,,20110818,20110516,,4.8577,0.5,0.1,,1.0,0.1,,上证国有企业100指数,L,被动指数型,契约型开放式,,20110818,20110818,E
150039.SZ,鼎利A,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E
163110.SZ,申万量化,申万菱信基金,中国工商银行,股票型,20110616,,20110801,20110516,,5.1299,1.5,0.25,,1.0,0.1,,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,L,股票型,契约型开放式,,20110801,20110801,E
159908.SZ,博时创业,博时基金,交通银行,股票型,20110610,,20110713,20110503,,4.0323,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20110713,20110713,E
150043.SZ,裕祥B,博时基金,招商银行,债券型,20110610,20140609,20110902,20110602,20140610,7.9962,0.8,0.2,3.0,1.0,0.05,,中证全债指数收益率,D,债券型,契约型封闭式,,20110902,,E
159907.SZ,中小300,广发基金,中国农业银行,股票型,20110603,,20110810,20110503,,7.1829,0.5,0.1,,1.0,0.1,,中小板300价格指数,L,被动指数型,契约型开放式,,20110810,20110810,E
150038.SZ,万家利B,万家基金,邮储银行,债券型,20110602,20140530,20110829,20110516,20140603,7.7327,0.7,0.2,3.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20110829,,E
150041.SZ,天盈B,富国基金,中国工商银行,债券型,20110523,20140522,20110708,20110516,20140523,10.5148,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20110708,,E
1601231.SZ,南方50债,南方基金,中国工商银行,债券型,20110517,20160816,20110725,20110413,20160817,9.2677,0.5,0.1,,1.0,0.1,,中证50债券指数*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20110725,20110725,E
150034.SZ,聚利A,泰达宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,11.0747,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E
150035.SZ,聚利B,泰达宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,4.7463,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E
150037.SZ,建信进取,建信基金,招商银行,股票型,20110506,,20110608,20110401,,0.5602,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,L,股票型,契约型封闭式,,20110608,,E
150036.SZ,建信稳健,建信基金,招商银行,股票型,20110506,,20110608,20110401,,0.3734,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,L,股票型,契约型封闭式,,20110608,,E
161116.SZ,易基黄金,易方达基金,中国农业银行,股票型,20110506,,20111108,20110401,,26.5704,1.2,0.2,,1.0,0.1,,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,L,股票型,契约型开放式,,20110721,20110721,E
163409.SZ,兴全绿色,兴全基金,中国工商银行,混合型,20110506,,20110707,20110406,,20.224,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型开放式,,20110707,20110707,E
510120.SH,非周ETF,海富通基金,中国工商银行,股票型,20110422,,20110608,20110321,,6.5231,0.5,0.1,,1.0,0.1,,上证非周期行业100指数,L,被动指数型,契约型开放式,,20110608,20110608,E
160512.SZ,博时卓越,博时基金,中国工商银行,混合型,20110422,,20110630,20110504,,7.7615,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20110630,20110630,E
510260.SH,新兴ETF,诺安基金,中国工商银行,股票型,20110407,20190628,20110608,20110307,20200115,9.1241,0.5,0.1,,1.0,0.1,,上证新兴产业指数收益率,D,被动指数型,契约型开放式,,20110608,20110608,E
510230.SH,金融ETF,国泰基金,中国银行,股票型,20110331,,20110523,20110301,,5.6604,0.5,0.1,,1.0,0.1,,上证180金融股指数,L,被动指数型,契约型开放式,,20110523,20110523,E
161216.SZ,双债A,国投瑞银基金,中国建设银行,债券型,20110329,,20110520,20110224,,12.3762,0.7,0.2,,1.0,0.1,,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,L,债券型,契约型开放式,,20140331,20140331,E
150033.SZ,多利进取,嘉实基金,招商银行,债券型,20110323,,20110506,20110224,,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型封闭式,,20110506,,E
150032.SZ,多利优先,嘉实基金,招商银行,债券型,20110323,,20110506,20110224,,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型封闭式,,20110506,,E
150031.SZ,中证90B,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
150030.SZ,中证90A,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
161907.SZ,万家红利,万家基金,中国建设银行,股票型,20110317,,20110615,20110214,,10.8864,0.75,0.15,,1.0,0.1,,中证红利指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20110615,20110615,E
150028.SZ,中证500A,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.1013,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
150029.SZ,中证500B,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.152,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
161714.SZ,招商金砖,招商基金,中国银行,股票型,20110211,,20110511,20110104,,4.3657,0.8,0.25,,1.0,0.1,,标准普尔金砖四国40总收益指数(S&P BRIC 40 Index(Net TR))收益率,L,被动指数型,契约型开放式,,20110318,20110318,E
164808.SZ,工银四季,工银瑞信基金,中国农业银行,债券型,20110210,,20110328,20110111,,24.0346,0.6,0.2,,1.0,0.1,,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,L,债券型,契约型开放式,,20140210,20140210,E
166009.SZ,中欧动力,中欧基金,中国光大银行,混合型,20110210,,20110429,20110106,,4.0186,1.5,0.25,,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20110429,20110429,E
510210.SH,综指ETF,富国基金,中国工商银行,股票型,20110130,,20110325,20110105,,3.2036,0.5,0.1,,1.0,0.1,,上证综合指数,L,被动指数型,契约型开放式,,20110325,20110325,E
164902.SZ,交银添利,交银施罗德基金,中国农业银行,债券型,20110127,,20110420,20110106,,18.9509,0.6,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,L,债券型,契约型开放式,,20140128,20140128,E
510220.SH,中小ETF,华泰柏瑞基金,中国银行,股票型,20110126,,20110328,20101220,,3.4843,0.5,0.1,,1.0,0.1,,上证中小盘指数,L,被动指数型,契约型开放式,,20110328,20110328,E
